Wavelength,Intensity
743.54,1423.25
743.86,1408.7
744.17,1398.7
744.49,1401.55
744.81,1393.85
745.12,1387.1
745.44,1378.1
745.75,1379.1
746.07,1369.55
746.38,1367.15
746.7,1362.85
747.02,1367.1
747.33,1352.25
747.65,1357.0
747.96,1344.5
748.28,1344.45
748.59,1336.2
748.91,1328.95
749.22,1333.6
749.54,1326.3
749.85,1331.9
750.17,1327.6
750.48,1313.8
750.8,1317.9
751.11,1318.45
751.43,1313.15
751.74,1310.5
752.06,1309.25
752.37,1302.3
752.69,1304.85
753.0,1296.75
753.32,1301.15
753.63,1297.4
753.95,1293.3
754.26,1279.6
754.58,1284.5
754.89,1285.9
755.2,1286.6
755.52,1281.45
755.83,1277.0
756.15,1278.9
756.46,1269.45
756.78,1261.35
757.09,1261.7
757.4,1260.35
757.72,1257.15
758.03,1250.45
758.34,1254.2
758.66,1254.4
758.97,1253.65
759.29,1248.75
759.6,1244.55
759.91,1233.7
760.23,1235.45
760.54,1242.3
760.85,1233.65
761.17,1230.35
761.48,1226.75
761.79,1212.5
762.11,1211.6
762.42,1211.05
762.73,1218.55
763.05,1214.3
763.36,1216.05
763.67,1213.2
763.98,1197.25
764.3,1177.95
764.61,1187.85
764.92,1189.3
765.23,1184.85
765.55,1180.05
765.86,1170.95
766.17,1178.75
766.48,1172.95
766.8,1154.15
767.11,1167.0
767.42,1142.9
767.73,1143.95
768.05,1150.5
768.36,1152.5
768.67,1155.0
768.98,1145.45
769.29,1153.35
769.61,1138.8
769.92,1115.9
770.23,1120.95
770.54,1099.45
770.85,1115.3
771.17,1115.35
771.48,1111.6
771.79,1106.85
772.1,1098.6
772.41,1097.7
772.72,1086.05
773.03,1078.05
773.35,1075.85
773.66,1062.4
773.97,1067.7
774.28,1061.45
774.59,1049.8
774.9,1058.8
775.21,1060.5
775.52,1053.45
775.83,1043.6
776.15,1033.95
776.46,1029.25
776.77,1022.65
777.08,1025.6
777.39,1027.7
777.7,1011.1
778.01,1015.65
778.32,1016.2
778.63,1018.0
778.94,1009.85
779.25,1001.9
779.56,992.1
779.87,988.35
780.18,976.65
780.49,974.1
780.8,978.65
781.11,967.3
781.42,958.65
781.73,960.45
782.04,943.85
782.35,936.8
782.66,936.9
782.97,936.65
783.28,942.0
783.59,934.25
783.9,933.65
784.21,923.25
784.52,912.75
784.83,908.8
785.14,907.15
785.45,901.85
785.76,893.65
786.06,895.95
786.37,901.6
786.68,892.45
786.99,887.15
787.3,882.35
787.61,883.45
787.92,873.15
788.23,860.15
788.54,870.8
788.84,863.4
789.15,862.3
789.46,857.2
789.77,844.95
790.08,845.45
790.39,835.7
790.7,846.35
791.0,840.3
791.31,824.05
791.62,828.35
791.93,820.15
792.24,818.95
