Wavelength,Intensity
559.39,1676.95
559.73,1686.9
560.08,1685.15
560.42,1696.0
560.76,1694.85
561.1,1695.75
561.44,1694.0
561.78,1709.2
562.13,1712.9
562.47,1703.5
562.81,1720.65
563.15,1716.8
563.49,1724.8
563.83,1735.8
564.17,1735.25
564.52,1736.5
564.86,1744.9
565.2,1746.3
565.54,1746.6
565.88,1743.0
566.22,1755.6
566.56,1747.1
566.9,1758.65
567.24,1761.15
567.59,1755.9
567.93,1760.45
568.27,1770.25
568.61,1780.9
568.95,1770.35
569.29,1771.3
569.63,1792.9
569.97,1785.3
570.31,1763.1
570.65,1778.75
570.99,1788.15
571.33,1795.45
571.67,1783.4
572.01,1786.0
572.35,1796.95
572.69,1802.1
573.03,1809.15
573.37,1803.2
573.71,1800.35
574.05,1787.55
574.39,1791.25
574.73,1801.5
575.07,1796.6
575.41,1801.0
575.75,1805.9
576.09,1824.05
576.43,1815.75
576.77,1816.6
577.11,1800.3
577.45,1815.6
577.79,1801.9
578.13,1818.75
578.47,1795.6
578.81,1802.35
579.15,1813.8
579.49,1828.9
579.83,1828.55
580.17,1833.15
580.51,1827.85
580.85,1830.3
581.19,1824.55
581.53,1817.85
581.87,1825.2
582.2,1824.85
582.54,1832.15
582.88,1827.6
583.22,1815.25
583.56,1814.1
583.9,1841.95
584.24,1831.4
584.58,1831.05
584.92,1842.65
585.25,1842.7
585.59,1836.8
585.93,1848.1
586.27,1855.35
586.61,1831.7
586.95,1847.2
587.29,1853.2
587.62,1844.7
587.96,1851.25
588.3,1849.75
588.64,1847.1
588.98,1848.8
589.31,1857.0
589.65,1847.55
589.99,1838.25
590.33,1854.3
590.67,1857.05
591.01,1859.6
591.34,1870.9
591.68,1866.7
592.02,1871.9
592.36,1863.8
592.69,1866.55
593.03,1874.65
593.37,1876.25
593.71,1873.55
594.04,1875.3
594.38,1869.35
594.72,1885.5
595.06,1879.05
595.39,1874.4
595.73,1879.65
596.07,1897.4
596.41,1893.5
596.74,1892.05
597.08,1893.75
597.42,1898.1
597.76,1884.05
598.09,1900.35
598.43,1893.25
598.77,1902.6
599.1,1910.6
599.44,1900.55
599.78,1904.45
600.11,1915.1
600.45,1917.4
600.79,1914.65
601.12,1909.9
601.46,1929.15
601.8,1927.85
602.13,1916.0
602.47,1929.85
602.81,1916.7
603.14,1922.15
603.48,1939.35
603.82,1927.05
604.15,1930.55
604.49,1937.5
604.82,1934.35
605.16,1941.65
605.5,1925.2
605.83,1953.1
606.17,1947.5
606.5,1948.4
606.84,1940.05
607.18,1942.65
607.51,1946.9
607.85,1948.4
608.18,1951.7
608.52,1953.9
608.86,1955.75
609.19,1961.0
609.53,1942.75
609.86,1961.5
610.2,1957.05
610.53,1954.5
610.87,1949.3
611.2,1977.05
611.54,1948.15
611.87,1961.8
612.21,1967.05
612.54,1958.9
612.88,1959.2
613.21,1963.95
613.55,1966.65
613.88,1958.55
614.22,1962.95
614.55,1951.95
614.89,1948.3
615.22,1955.2
615.56,1954.35
615.89,1960.55
616.23,1965.2
616.56,1941.15
616.9,1961.2
617.23,1945.85
617.57,1969.75
617.9,1958.05
618.24,1963.35
618.57,1964.7
618.9,1954.15
619.24,1948.0
619.57,1952.25
619.91,1966.8
620.24,1934.2
620.58,1953.7
620.91,1954.25
621.24,1956.3
621.58,1959.35
621.91,1946.55
622.25,1950.1
622.58,1952.45
622.91,1967.8
623.25,1940.85
623.58,1949.55
623.91,1945.7
624.25,1951.95
624.58,1948.7
624.92,1947.2
625.25,1950.85
625.58,1935.2
625.92,1957.9
626.25,1942.25
626.58,1951.0
626.92,1941.4
627.25,1950.95
627.58,1944.2
627.91,1948.15
628.25,1945.3
628.58,1949.75
628.91,1937.55
629.25,1940.35
629.58,1935.65
629.91,1937.7
630.25,1949.45
630.58,1939.05
630.91,1933.45
631.24,1940.7
631.58,1941.35
631.91,1948.2
632.24,1921.2
632.57,1929.3
632.91,1937.6
633.24,1921.3
633.57,1931.4
633.9,1935.5
634.24,1929.3
634.57,1932.55
634.9,1931.05
635.23,1905.75
635.56,1913.75
635.9,1910.3
636.23,1915.4
636.56,1919.55
636.89,1922.1
637.22,1918.35
637.56,1919.25
637.89,1897.1
638.22,1903.9
638.55,1914.0
638.88,1887.1
639.21,1900.6
639.55,1897.2
639.88,1901.15
640.21,1902.75
640.54,1892.75
640.87,1890.45
641.2,1891.95
641.53,1904.25
641.87,1893.9
642.2,1893.3
642.53,1886.65
642.86,1891.25
643.19,1888.4
643.52,1888.0
643.85,1885.5
644.18,1883.5
644.51,1875.05
644.84,1880.15
645.18,1874.5
645.51,1869.45
645.84,1878.2
646.17,1875.6
646.5,1878.7
646.83,1883.7
647.16,1867.55
647.49,1869.9
647.82,1873.3
648.15,1869.4
648.48,1876.75
648.81,1876.8
649.14,1866.6
649.47,1869.6
649.8,1858.05
650.13,1851.25
650.46,1866.55
650.79,1860.25
651.12,1873.4
651.45,1863.4
651.78,1851.35
652.11,1858.1
652.44,1850.65
652.77,1855.95
653.1,1866.5
653.43,1862.95
653.76,1862.4
654.09,1846.55
654.42,1855.2
654.75,1855.15
655.08,1846.3
655.41,1847.25
655.74,1827.9
656.07,1850.4
656.39,1848.35
656.72,1842.25
657.05,1839.95
657.38,1853.2
657.71,1851.25
658.04,1840.0
658.37,1839.75
658.7,1847.65
659.03,1841.55
659.36,1837.8
659.68,1839.9
660.01,1839.1
660.34,1841.4
660.67,1836.2
661.0,1847.15
661.33,1829.1
661.66,1824.4
661.98,1834.35
662.31,1834.25
662.64,1825.7
662.97,1824.75
663.3,1813.4
663.63,1819.5
663.95,1808.75
664.28,1816.35
664.61,1809.95
664.94,1815.85
665.27,1825.05
665.59,1810.6
665.92,1819.6
666.25,1806.65
666.58,1795.5
666.91,1818.95
667.23,1804.85
667.56,1798.3
667.89,1792.25
668.22,1800.55
668.54,1800.15
668.87,1807.3
669.2,1793.2
669.53,1799.65
669.85,1796.1
670.18,1783.6
670.51,1779.5
670.83,1775.75
671.16,1788.05
671.49,1790.6
671.82,1779.55
672.14,1765.5
672.47,1773.4
672.8,1769.1
673.12,1774.15
673.45,1778.65
673.78,1753.6
674.1,1768.25
674.43,1752.0
674.76,1748.7
675.08,1759.5
675.41,1742.8
675.74,1745.25
676.06,1747.8
676.39,1736.65
676.72,1737.85
677.04,1742.65
677.37,1738.65
677.69,1726.45
678.02,1721.85
678.35,1723.1
678.67,1697.6
679.0,1723.5
679.32,1718.65
679.65,1708.9
679.98,1716.65
680.3,1701.55
680.63,1699.45
680.95,1690.85
681.28,1697.7
681.6,1683.6
681.93,1681.0
682.26,1684.1
682.58,1680.85
682.91,1682.85
683.23,1667.1
683.56,1659.85
683.88,1669.55
684.21,1657.4
684.53,1666.05
684.86,1663.4
685.18,1656.75
685.51,1656.95
685.83,1648.75
686.16,1632.45
686.48,1629.05
686.81,1632.45
687.13,1635.25
687.46,1628.2
687.78,1635.95
688.11,1614.6
688.43,1610.3
688.76,1614.25
689.08,1610.1
689.41,1600.5
689.73,1593.65
690.05,1600.25
690.38,1590.95
690.7,1593.45
691.03,1580.6
691.35,1578.15
691.68,1560.15
692.0,1563.85
692.32,1577.8
692.65,1570.65
692.97,1571.6
693.29,1566.75
693.62,1553.55
693.94,1563.2
694.27,1546.6
694.59,1524.1
694.91,1540.0
695.24,1544.85
695.56,1527.15
695.88,1529.45
696.21,1504.9
696.53,1496.75
696.85,1515.1
697.18,1516.45
697.5,1506.8
697.82,1514.2
698.15,1506.5
698.47,1503.35
698.79,1503.35
699.12,1500.65
699.44,1480.65
699.76,1477.2
700.09,1476.4
700.41,1477.6
700.73,1465.8
701.05,1474.8
701.38,1465.7
701.7,1467.9
702.02,1468.2
702.34,1457.75
702.67,1459.65
702.99,1461.45
703.31,1442.7
703.63,1450.9
703.96,1444.0
704.28,1431.7
704.6,1430.0
704.92,1437.25
705.25,1430.25
705.57,1429.15
705.89,1424.35
706.21,1424.6
706.53,1418.95
706.86,1417.15
707.18,1410.05
707.5,1421.65
707.82,1399.55
708.14,1412.85
708.46,1417.7
708.79,1394.05
709.11,1408.5
709.43,1386.45
709.75,1385.15
710.07,1384.95
710.39,1392.25
710.71,1378.95
711.04,1376.35
711.36,1372.35
711.68,1375.4
712.0,1366.25
712.32,1370.0
712.64,1357.3
712.96,1358.45
713.28,1348.2
713.6,1359.2
713.92,1340.2
714.24,1350.4
714.57,1345.75
714.89,1339.3
715.21,1339.05
715.53,1329.3
715.85,1331.6
716.17,1331.25
716.49,1331.25
716.81,1325.3
717.13,1323.55
717.45,1312.3
717.77,1308.25
718.09,1302.55
718.41,1303.9
718.73,1301.35
719.05,1294.5
719.37,1278.2
719.69,1289.3
720.01,1287.4
720.33,1275.5
720.65,1272.0
720.97,1273.05
721.29,1264.5
721.61,1269.5
721.93,1265.7
722.25,1257.65
722.57,1248.75
722.89,1244.55
723.21,1250.2
723.52,1240.75
723.84,1234.8
724.16,1244.15
724.48,1235.4
724.8,1235.95
725.12,1230.85
725.44,1228.8
725.76,1226.85
726.08,1227.3
726.4,1216.35
726.72,1223.55
727.03,1225.3
727.35,1220.7
727.67,1213.5
727.99,1209.55
728.31,1214.2
728.63,1208.95
728.95,1205.45
729.26,1198.95
729.58,1197.45
729.9,1195.25
730.22,1178.25
730.54,1181.85
730.86,1187.85
731.17,1188.75
731.49,1176.05
731.81,1187.75
732.13,1185.35
732.45,1167.55
732.76,1169.25
733.08,1170.25
733.4,1163.35
733.72,1159.65
734.03,1156.35
734.35,1156.25
734.67,1162.85
734.99,1151.0
735.3,1154.0
735.62,1151.75
735.94,1143.9
736.26,1134.7
736.57,1132.6
736.89,1141.9
737.21,1121.6
737.53,1120.2
737.84,1122.95
738.16,1110.35
738.48,1109.9
738.79,1114.85
739.11,1107.5
739.43,1097.6
739.74,1093.75
740.06,1087.4
740.38,1084.3
740.69,1081.35
741.01,1073.25
741.33,1069.0
741.64,1065.8
741.96,1066.65
742.28,1064.05
742.59,1046.25
742.91,1045.9
743.23,1042.7
743.54,1046.95
743.86,1034.35
744.17,1031.25
744.49,1033.05
744.81,1026.9
745.12,1018.95
745.44,1013.7
745.75,1014.7
746.07,1009.1
746.38,1003.75
746.7,999.25
747.02,1002.7
747.33,991.25
747.65,992.95
747.96,990.75
748.28,990.4
748.59,985.6
748.91,981.6
749.22,981.7
749.54,976.15
749.85,977.9
750.17,978.55
750.48,968.4
750.8,968.2
751.11,966.5
751.43,963.3
751.74,963.4
752.06,960.2
752.37,958.75
752.69,955.1
753.0,956.7
753.32,954.4
753.63,954.5
753.95,953.75
754.26,942.05
754.58,942.55
754.89,945.8
755.2,944.55
755.52,941.3
755.83,938.5
756.15,933.7
756.46,929.6
756.78,928.25
757.09,924.6
757.4,926.75
757.72,924.55
758.03,922.15
758.34,917.65
758.66,921.6
758.97,921.05
759.29,915.95
759.6,915.2
759.91,908.25
760.23,910.25
760.54,909.05
760.85,905.0
