Wavelength,Intensity
586.27,2641.1499
586.61,2607.8999
586.95,2632.1001
587.29,2647.8
587.62,2616.6499
587.96,2634.25
588.3,2637.75
588.64,2631.3501
588.98,2633.55
589.31,2642.8501
589.65,2635.95
589.99,2618.3501
590.33,2642.6499
590.67,2648.1499
591.01,2645.0
591.34,2656.3999
591.68,2657.7
592.02,2663.55
592.36,2653.7
592.69,2653.75
593.03,2665.3501
593.37,2669.6499
593.71,2669.3
594.04,2662.95
594.38,2664.25
594.72,2685.3501
595.06,2675.55
595.39,2669.45
595.73,2680.8
596.07,2701.25
596.41,2693.75
596.74,2690.3501
597.08,2695.2
597.42,2698.8
597.76,2685.8501
598.09,2706.0
598.43,2687.25
598.77,2711.75
599.1,2720.1499
599.44,2713.8
599.78,2708.95
600.11,2723.8999
600.45,2727.5
600.79,2723.5
601.12,2718.0
601.46,2733.3501
601.8,2742.3501
602.13,2725.6001
602.47,2744.75
602.81,2727.25
603.14,2734.8
603.48,2755.05
603.82,2744.3
604.15,2745.25
604.49,2748.7
604.82,2747.8501
605.16,2758.3999
605.5,2741.7
605.83,2768.55
606.17,2771.6499
606.5,2775.3501
606.84,2754.8
607.18,2766.0
607.51,2763.8501
607.85,2771.05
608.18,2776.45
608.52,2773.95
608.86,2776.2
609.19,2794.3
609.53,2764.25
609.86,2798.75
610.2,2785.5
610.53,2776.55
610.87,2769.3501
611.2,2806.55
611.54,2772.8
611.87,2784.8
612.21,2793.6499
612.54,2783.55
612.88,2784.3
613.21,2793.2
613.55,2791.5
613.88,2771.75
614.22,2786.3
614.55,2770.6001
614.89,2768.25
615.22,2776.75
615.56,2769.75
615.89,2787.6499
616.23,2794.2
616.56,2756.2
616.9,2786.1001
617.23,2766.75
617.57,2794.45
617.9,2781.7
618.24,2787.2
618.57,2789.1001
618.9,2775.1001
619.24,2772.8501
619.57,2776.1499
619.91,2797.8999
620.24,2748.8
620.58,2777.3501
620.91,2772.5
621.24,2779.3
621.58,2785.0
621.91,2765.75
622.25,2776.1499
622.58,2769.1001
622.91,2793.1001
623.25,2758.6499
623.58,2776.0
623.91,2763.8
624.25,2773.8501
624.58,2777.7
624.92,2766.45
625.25,2771.5
625.58,2748.8999
625.92,2778.0
626.25,2766.6499
626.58,2778.8
626.92,2762.8
627.25,2775.75
627.58,2758.0
627.91,2771.45
628.25,2768.1499
628.58,2771.55
628.91,2753.25
629.25,2770.0
629.58,2751.3999
629.91,2758.1001
630.25,2769.3
630.58,2753.8
630.91,2753.95
631.24,2758.95
631.58,2766.8
631.91,2768.8501
632.24,2732.25
632.57,2747.2
632.91,2750.6001
633.24,2740.05
633.57,2747.05
633.9,2742.1499
634.24,2744.95
634.57,2747.95
634.9,2749.6499
635.23,2709.8501
635.56,2717.8501
635.9,2728.1499
636.23,2726.5
636.56,2728.1499
636.89,2729.8
637.22,2726.0
637.56,2725.3501
637.89,2705.6499
638.22,2715.6001
638.55,2718.1001
638.88,2685.8501
639.21,2705.7
639.55,2695.3
639.88,2702.3
640.21,2703.55
640.54,2700.8999
640.87,2687.6001
641.2,2692.1001
641.53,2711.3999
641.87,2686.25
642.2,2692.8
642.53,2681.3
642.86,2692.7
643.19,2685.05
643.52,2683.0
643.85,2686.95
644.18,2680.6499
644.51,2667.05
644.84,2676.45
645.18,2666.5
645.51,2653.3
645.84,2667.1001
646.17,2662.5
646.5,2676.7
646.83,2679.3501
647.16,2652.0
647.49,2665.2
647.82,2659.0
648.15,2656.5
648.48,2668.8501
648.81,2664.8999
649.14,2656.95
649.47,2659.8999
649.8,2647.55
650.13,2637.5
650.46,2652.2
650.79,2647.1499
651.12,2661.6001
651.45,2652.7
651.78,2629.5
652.11,2643.7
652.44,2636.6001
652.77,2645.8501
653.1,2651.6499
653.43,2650.6499
653.76,2649.3999
654.09,2622.6499
654.42,2640.55
654.75,2641.05
655.08,2620.0
655.41,2626.0
655.74,2596.8999
656.07,2632.3501
656.39,2621.8999
656.72,2626.8501
657.05,2619.75
657.38,2637.6499
657.71,2634.8501
658.04,2621.2
658.37,2616.7
658.7,2624.1499
659.03,2609.75
659.36,2616.1001
659.68,2618.5
660.01,2614.8501
660.34,2617.8
660.67,2614.1001
661.0,2624.3999
661.33,2598.25
661.66,2590.2
661.98,2607.3
662.31,2600.7
662.64,2598.8501
662.97,2597.8501
663.3,2583.1001
663.63,2591.6001
663.95,2575.3999
664.28,2580.95
664.61,2577.8999
664.94,2578.75
665.27,2588.1001
665.59,2578.3501
665.92,2582.55
666.25,2562.8501
666.58,2550.8999
666.91,2591.25
667.23,2562.1499
667.56,2557.5
667.89,2545.8
668.22,2557.25
668.54,2557.5
668.87,2564.2
669.2,2548.55
669.53,2553.55
669.85,2554.6499
670.18,2538.8999
670.51,2532.1499
670.83,2523.6499
671.16,2538.95
671.49,2544.6499
671.82,2536.25
672.14,2516.45
672.47,2522.8501
672.8,2511.05
673.12,2521.1499
673.45,2527.6001
673.78,2488.6499
674.1,2516.05
674.43,2494.8
674.76,2488.0
675.08,2498.0
675.41,2474.8999
675.74,2482.6001
676.06,2485.55
676.39,2463.3
676.72,2472.3999
677.04,2474.3501
677.37,2466.8501
677.69,2453.6001
678.02,2448.3999
678.35,2446.05
678.67,2418.8501
679.0,2448.8
679.32,2437.6001
679.65,2425.95
679.98,2435.8501
680.3,2419.8
680.63,2414.0
680.95,2401.45
681.28,2416.6499
681.6,2391.0
681.93,2395.75
682.26,2387.1001
682.58,2380.6499
682.91,2385.2
683.23,2371.7
683.56,2358.8501
683.88,2372.3
684.21,2351.7
684.53,2366.05
684.86,2363.1001
685.18,2350.1499
685.51,2357.0
685.83,2341.1499
686.16,2316.3999
686.48,2318.3999
686.81,2330.95
687.13,2325.05
687.46,2315.0
687.78,2324.2
688.11,2298.8999
688.43,2294.8501
688.76,2288.7
689.08,2292.05
689.41,2279.3501
689.73,2270.3501
690.05,2265.05
690.38,2267.1499
690.7,2268.8999
691.03,2244.7
691.35,2245.75
691.68,2219.25
692.0,2228.95
692.32,2251.1499
692.65,2232.55
692.97,2229.1001
693.29,2228.8501
693.62,2208.7
693.94,2218.05
694.27,2203.8501
694.59,2166.45
694.91,2192.05
695.24,2199.1499
695.56,2172.5
695.88,2166.1001
696.21,2145.2
696.53,2132.6001
696.85,2149.6499
697.18,2159.45
697.5,2144.6499
697.82,2152.55
698.15,2139.3999
698.47,2133.8501
698.79,2132.8999
699.12,2140.0
699.44,2100.75
699.76,2097.8501
700.09,2106.6499
700.41,2098.1499
700.73,2088.3999
701.05,2100.1499
701.38,2082.05
701.7,2086.95
702.02,2085.3501
702.34,2074.75
702.67,2079.2
702.99,2073.25
703.31,2056.1001
703.63,2063.45
703.96,2053.45
704.28,2034.6
704.6,2034.2
704.92,2044.4
705.25,2031.35
705.57,2029.45
705.89,2020.55
706.21,2015.35
706.53,2014.3
706.86,2012.9
707.18,2009.25
707.5,2019.3
707.82,1994.0
708.14,2006.7
708.46,2016.35
708.79,1982.3
709.11,2000.6
709.43,1982.0
709.75,1975.0
710.07,1965.95
710.39,1972.8
710.71,1959.5
711.04,1954.9
711.36,1949.75
711.68,1951.15
712.0,1947.95
712.32,1947.6
712.64,1929.95
712.96,1928.55
713.28,1914.05
713.6,1932.0
713.92,1906.35
714.24,1919.15
714.57,1914.85
714.89,1907.9
715.21,1899.65
715.53,1888.3
715.85,1892.05
716.17,1892.35
716.49,1889.1
716.81,1879.8
717.13,1887.25
717.45,1865.8
717.77,1864.25
718.09,1848.85
718.41,1858.45
718.73,1847.65
719.05,1842.2
719.37,1812.8
719.69,1833.75
720.01,1833.1
720.33,1814.45
720.65,1810.1
720.97,1809.55
721.29,1794.45
721.61,1808.8
721.93,1800.15
722.25,1784.9
722.57,1783.75
722.89,1775.6
723.21,1777.1
723.52,1768.1
723.84,1754.85
724.16,1767.2
724.48,1761.45
724.8,1763.85
725.12,1751.75
725.44,1748.55
725.76,1743.15
726.08,1749.25
726.4,1726.85
726.72,1743.5
727.03,1744.05
727.35,1737.15
727.67,1725.35
727.99,1726.65
728.31,1723.2
728.63,1717.25
728.95,1719.5
729.26,1706.55
729.58,1702.4
729.9,1705.8
730.22,1676.3
730.54,1680.85
730.86,1690.85
731.17,1693.45
731.49,1675.0
731.81,1689.15
732.13,1683.9
732.45,1661.15
732.76,1658.8
733.08,1665.8
733.4,1659.25
733.72,1650.35
734.03,1644.65
734.35,1646.9
734.67,1656.4
734.99,1634.2
735.3,1642.4
735.62,1635.3
735.94,1634.25
736.26,1620.35
736.57,1611.55
736.89,1622.45
737.21,1600.65
737.53,1596.7
737.84,1597.0
738.16,1578.15
738.48,1579.35
738.79,1588.85
739.11,1573.4
739.43,1561.1
739.74,1560.8
740.06,1548.5
740.38,1547.6
740.69,1536.65
741.01,1530.45
741.33,1519.15
741.64,1517.25
741.96,1510.85
742.28,1513.1
742.59,1487.6
742.91,1489.3
743.23,1479.85
743.54,1492.65
743.86,1473.65
744.17,1469.55
744.49,1471.85
744.81,1464.15
745.12,1452.5
745.44,1439.65
745.75,1446.9
746.07,1430.75
746.38,1436.3
746.7,1428.3
747.02,1434.95
747.33,1415.55
747.65,1415.35
747.96,1412.9
748.28,1408.0
748.59,1403.9
748.91,1394.25
749.22,1400.15
749.54,1389.75
749.85,1396.55
750.17,1387.8
750.48,1376.5
750.8,1375.65
751.11,1376.9
751.43,1372.4
751.74,1371.95
752.06,1368.2
752.37,1357.05
752.69,1367.2
753.0,1354.25
753.32,1358.45
753.63,1356.0
753.95,1353.35
754.26,1341.95
754.58,1346.6
754.89,1349.2
755.2,1345.15
755.52,1342.1
755.83,1336.95
756.15,1335.25
756.46,1327.8
756.78,1321.65
757.09,1322.25
757.4,1319.2
757.72,1313.45
758.03,1313.15
758.34,1310.55
758.66,1317.1
758.97,1309.0
759.29,1305.1
759.6,1304.2
759.91,1293.3
760.23,1294.5
760.54,1297.45
760.85,1287.95
761.17,1283.7
761.48,1282.7
761.79,1267.65
762.11,1268.3
762.42,1265.4
762.73,1273.1
763.05,1267.65
763.36,1275.3
763.67,1267.5
763.98,1247.95
764.3,1233.8
764.61,1246.7
764.92,1244.3
765.23,1235.65
765.55,1230.3
765.86,1230.4
766.17,1232.0
766.48,1222.85
766.8,1209.1
767.11,1222.9
767.42,1195.35
767.73,1190.8
768.05,1200.7
768.36,1202.55
768.67,1211.8
768.98,1193.9
769.29,1205.25
769.61,1189.65
769.92,1167.45
770.23,1174.45
770.54,1151.65
770.85,1159.7
771.17,1163.7
771.48,1161.5
771.79,1159.0
772.1,1148.05
772.41,1146.15
772.72,1132.4
773.03,1122.95
773.35,1122.35
773.66,1110.1
773.97,1111.1
774.28,1105.2
774.59,1099.75
774.9,1103.55
775.21,1106.3
775.52,1102.1
775.83,1095.3
776.15,1084.35
776.46,1074.2
776.77,1066.25
777.08,1072.85
777.39,1074.55
777.7,1057.9
778.01,1059.3
778.32,1057.95
778.63,1058.0
778.94,1054.8
779.25,1042.75
779.56,1034.75
779.87,1024.85
780.18,1017.35
780.49,1017.2
780.8,1017.1
781.11,1009.6
781.42,1002.0
781.73,1002.1
782.04,980.8
782.35,979.6
782.66,975.75
782.97,978.55
783.28,982.35
783.59,971.9
783.9,969.15
784.21,964.8
784.52,953.05
784.83,950.75
785.14,942.9
785.45,936.25
785.76,928.35
786.06,933.1
786.37,938.6
786.68,925.95
786.99,919.95
787.3,918.25
787.61,915.45
787.92,909.5
788.23,896.75
788.54,907.75
788.84,899.45
789.15,899.85
789.46,894.1
789.77,882.65
790.08,881.1
790.39,870.8
790.7,880.95
791.0,873.35
791.31,857.45
791.62,863.7
791.93,856.7
792.24,851.8
792.54,849.8
792.85,834.85
793.16,840.35
793.47,830.9
793.78,830.05
794.08,828.45
794.39,816.2
794.7,822.3
795.01,811.4
795.31,812.35
795.62,800.5
795.93,805.65
796.24,807.75
796.54,795.6
796.85,801.5
797.16,784.05
797.47,779.2
797.77,781.25
798.08,773.5
798.39,772.9
798.69,774.1
799.0,766.85
799.31,759.7
799.62,756.0
799.92,753.15
800.23,751.75
800.54,748.45
800.84,743.65
801.15,735.3
801.46,739.25
801.76,737.35
802.07,723.4
802.37,718.9
802.68,718.8
802.99,723.05
803.29,712.0
803.6,702.4
803.91,696.6
804.21,699.2
804.52,702.1
804.82,696.05
805.13,701.05
805.44,693.25
805.74,688.9
806.05,689.8
806.35,682.05
806.66,674.55
806.96,678.95
807.27,669.95
807.57,667.85
807.88,666.6
808.19,659.65
808.49,661.2
808.8,654.4
809.1,652.25
809.41,653.55
809.71,641.15
810.02,641.5
810.32,637.5
810.63,642.45
810.93,642.4
811.24,631.1
811.54,638.45
811.85,630.55
812.15,625.65
812.45,622.15
812.76,617.6
813.06,610.7
813.37,612.3
813.67,615.4
813.98,606.2
814.28,597.05
814.58,603.25
814.89,595.9
815.19,595.45
815.5,589.3
815.8,587.1
816.11,581.6
816.41,587.65
816.71,582.1
817.02,582.4
817.32,577.8
817.62,572.35
817.93,574.4
818.23,568.65
818.53,566.55
818.84,569.05
819.14,557.15
819.44,561.5
819.75,554.6
820.05,552.95
820.35,548.05
820.66,541.8
820.96,548.15
821.26,543.35
821.57,542.2
821.87,536.55
822.17,538.1
822.48,535.95
822.78,532.9
823.08,527.65
823.38,530.0
823.69,522.85
823.99,525.7
824.29,521.65
824.59,513.7
824.9,522.05
825.2,515.45
825.5,509.05
825.8,508.25
826.1,509.65
826.41,505.45
826.71,504.7
827.01,502.75
827.31,502.85
827.61,500.2
827.92,500.85
828.22,497.25
828.52,491.55
828.82,491.85
829.12,486.2
829.42,486.5
829.73,484.65
830.03,482.45
830.33,482.05
830.63,475.95
830.93,474.7
831.23,471.85
831.53,472.9
831.83,469.45
832.14,463.65
832.44,464.05
832.74,457.45
833.04,462.45
833.34,463.6
833.64,455.95
833.94,452.8
834.24,456.15
834.54,456.85
834.84,451.95
835.14,449.3
835.44,445.75
835.74,446.5
836.04,442.9
836.34,444.85
836.64,441.8
836.95,443.05
837.25,437.05
837.55,435.15
837.85,433.5
838.15,436.5
838.45,431.95
838.74,428.35
839.04,421.2
839.34,424.85
839.64,416.5
839.94,416.8
840.24,417.3
840.54,421.25
840.84,418.5
841.14,412.75
841.44,414.25
841.74,413.1
842.04,408.55
842.34,409.8
842.64,404.95
842.94,406.6
843.24,403.0
843.53,401.6
843.83,400.6
844.13,399.6
844.43,395.3
844.73,396.8
845.03,392.2
