Wavelength,Intensity
552.55,515.0
553.15,590.0
553.74,596.0
554.34,574.0
554.94,571.0
555.53,614.0
556.13,546.0
556.73,553.0
557.32,480.0
557.92,501.0
558.52,510.0
559.11,541.0
559.71,569.0
560.31,560.0
560.90,527.0
561.50,579.0
562.10,546.0
562.69,529.0
563.29,538.0
563.89,574.0
564.48,571.0
565.08,557.0
565.67,650.0
566.27,573.0
566.87,581.0
567.46,605.0
568.06,598.0
568.66,611.0
569.25,609.0
569.85,512.0
570.45,566.0
571.04,580.0
571.64,584.0
572.24,577.0
572.83,595.0
573.43,645.0
574.03,652.0
574.62,588.0
575.22,602.0
575.81,596.0
576.41,578.0
577.01,598.0
577.60,537.0
578.20,565.0
578.80,601.0
579.39,631.0
579.99,625.0
580.58,568.0
581.18,512.0
581.78,559.0
582.37,554.0
582.97,538.0
583.57,640.0
584.16,577.0
584.76,544.0
585.35,596.0
585.95,592.0
586.55,599.0
587.14,537.0
587.74,625.0
588.34,620.0
588.93,603.0
589.53,562.0
590.12,556.0
590.72,626.0
591.32,633.0
591.91,700.0
592.51,621.0
593.11,622.0
593.70,736.0
594.30,682.0
594.89,593.0
595.49,668.0
596.09,703.0
596.68,729.0
597.28,688.0
597.87,583.0
598.47,580.0
599.07,623.0
599.66,622.0
600.26,578.0
600.85,596.0
601.45,606.0
602.05,656.0
602.64,670.0
603.24,706.0
603.83,545.0
604.43,662.0
605.03,636.0
605.62,726.0
606.22,724.0
606.81,771.0
607.41,678.0
608.01,807.0
608.60,777.0
609.20,715.0
609.79,668.0
610.39,676.0
610.98,635.0
611.58,664.0
612.18,644.0
612.77,643.0
613.37,722.0
613.96,777.0
614.56,679.0
615.16,697.0
615.75,681.0
616.35,676.0
616.94,647.0
617.54,705.0
618.13,638.0
618.73,625.0
619.33,629.0
619.92,615.0
620.52,659.0
621.11,706.0
621.71,715.0
622.30,718.0
622.90,655.0
623.50,635.0
624.09,610.0
624.69,666.0
625.28,715.0
625.88,788.0
626.47,684.0
627.07,717.0
627.67,758.0
628.26,710.0
628.86,764.0
629.45,700.0
630.05,707.0
630.64,729.0
631.24,704.0
631.83,721.0
632.43,702.0
633.03,644.0
633.62,733.0
634.22,781.0
634.81,790.0
635.41,767.0
636.00,699.0
636.60,739.0
637.19,825.0
637.79,658.0
638.39,676.0
638.98,686.0
639.58,709.0
640.17,701.0
640.77,752.0
641.36,752.0
641.96,758.0
642.55,793.0
643.15,735.0
643.74,699.0
644.34,748.0
644.93,708.0
645.53,693.0
646.13,648.0
646.72,672.0
647.32,688.0
647.91,767.0
648.51,794.0
649.10,638.0
649.70,748.0
650.29,703.0
650.89,614.0
651.48,655.0
652.08,685.0
652.67,769.0
653.27,753.0
653.86,779.0
654.46,731.0
655.05,730.0
655.65,729.0
656.25,729.0
656.84,735.0
657.44,714.0
658.03,674.0
658.63,702.0
659.22,721.0
659.82,747.0
660.41,688.0
661.01,643.0
661.60,668.0
662.20,742.0
662.79,703.0
663.39,696.0
663.98,732.0
664.58,729.0
665.17,717.0
665.77,755.0
666.36,787.0
666.96,824.0
667.55,712.0
668.15,708.0
668.74,730.0
669.34,783.0
669.93,732.0
670.53,741.0
671.12,727.0
671.72,723.0
672.31,726.0
672.91,757.0
673.50,747.0
674.10,720.0
674.69,673.0
675.29,724.0
675.88,713.0
676.48,790.0
677.07,785.0
677.67,784.0
678.26,744.0
678.86,782.0
679.45,783.0
680.05,833.0
680.64,841.0
681.23,851.0
681.83,873.0
682.42,873.0
683.02,892.0
683.61,897.0
684.21,904.0
684.80,915.0
685.40,926.0
685.99,913.0
686.59,893.0
687.18,890.0
687.78,979.0
688.37,962.0
688.97,945.0
689.56,943.0
690.16,954.0
690.75,977.0
691.34,1000.0
691.94,1012.0
692.53,1039.0
693.13,1045.0
693.72,1040.0
694.32,1036.0
694.91,1093.0
695.51,1081.0
696.10,1071.0
696.70,1064.0
697.29,1090.0
697.89,1087.0
698.48,1157.0
699.07,1203.0
699.67,1249.0
700.26,1475.0
700.86,1661.0
701.45,1815.0
702.05,1684.0
702.64,1518.0
703.24,1432.0
703.83,1270.0
704.42,1204.0
705.02,1231.0
705.61,1192.0
706.21,1187.0
706.80,1194.0
707.40,1179.0
707.99,1173.0
708.58,1207.0
709.18,1206.0
709.77,1201.0
710.37,1195.0
710.96,1210.0
711.56,1201.0
712.15,1201.0
712.75,1199.0
713.34,1176.0
713.93,1210.0
714.53,1216.0
715.12,1229.0
715.72,1219.0
716.31,1224.0
716.90,1191.0
717.50,1231.0
718.09,1225.0
718.69,1253.0
719.28,1267.0
719.88,1249.0
720.47,1243.0
721.06,1209.0
721.66,1203.0
722.25,1209.0
722.85,1233.0
723.44,1252.0
724.03,1251.0
724.63,1264.0
725.22,1230.0
725.82,1221.0
726.41,1223.0
727.00,1249.0
727.60,1266.0
728.19,1263.0
728.79,1264.0
