Wavelength,Intensity
624.25,703.0
624.58,694.0
624.92,688.0
625.25,686.0
625.58,680.0
625.92,691.0
626.25,685.0
626.58,683.0
626.92,679.0
627.25,674.0
627.58,672.0
627.91,678.0
628.25,694.0
628.58,684.0
628.91,676.0
629.25,697.0
629.58,670.0
629.91,666.0
630.25,665.0
630.58,650.0
630.91,665.0
631.24,641.0
631.58,646.0
631.91,646.0
632.24,633.0
632.57,647.0
632.91,631.0
633.24,628.0
633.57,630.0
633.90,638.0
634.24,637.0
634.57,644.0
634.90,647.0
635.23,629.0
635.56,626.0
635.90,641.0
636.23,640.0
636.56,632.0
636.89,635.0
637.22,640.0
637.56,624.0
637.89,615.0
638.22,619.0
638.55,639.0
638.88,605.0
639.21,615.0
639.55,626.0
639.88,609.0
640.21,609.0
640.54,606.0
640.87,603.0
641.20,605.0
641.53,607.0
641.87,609.0
642.20,609.0
642.53,608.0
642.86,603.0
643.19,613.0
643.52,608.0
643.85,606.0
644.18,596.0
644.51,602.0
644.84,594.0
645.18,593.0
645.51,607.0
645.84,608.0
646.17,594.0
646.50,594.0
646.83,594.0
647.16,597.0
647.49,613.0
647.82,620.0
648.15,609.0
648.48,609.0
648.81,619.0
649.14,607.0
649.47,614.0
649.80,610.0
650.13,595.0
650.46,601.0
650.79,596.0
651.12,599.0
651.45,596.0
651.78,584.0
652.11,602.0
652.44,593.0
652.77,601.0
653.10,589.0
653.43,605.0
653.76,587.0
654.09,614.0
654.42,862.0
654.75,1355.0
655.08,1692.0
655.41,1849.0
655.74,1568.0
656.07,1351.0
656.39,1158.0
656.72,981.0
657.05,817.0
657.38,694.0
657.71,636.0
658.04,606.0
658.37,604.0
658.70,587.0
659.03,586.0
659.36,570.0
659.68,566.0
660.01,580.0
660.34,577.0
660.67,572.0
661.00,579.0
661.33,560.0
661.66,558.0
661.98,569.0
662.31,559.0
662.64,564.0
662.97,566.0
663.30,561.0
663.63,567.0
663.95,571.0
664.28,572.0
664.61,570.0
664.94,575.0
665.27,571.0
665.59,560.0
665.92,561.0
666.25,565.0
666.58,552.0
666.91,564.0
667.23,547.0
667.56,540.0
667.89,557.0
668.22,551.0
668.54,564.0
668.87,558.0
669.20,562.0
669.53,551.0
669.85,554.0
670.18,550.0
670.51,551.0
670.83,559.0
671.16,570.0
671.49,569.0
671.82,575.0
672.14,571.0
672.47,561.0
672.80,564.0
673.12,553.0
673.45,555.0
673.78,541.0
674.10,554.0
674.43,555.0
674.76,542.0
675.08,539.0
675.41,531.0
675.74,542.0
676.06,538.0
676.39,535.0
676.72,532.0
677.04,533.0
677.37,548.0
677.69,534.0
678.02,541.0
678.35,528.0
678.67,531.0
679.00,544.0
679.32,544.0
679.65,534.0
679.98,527.0
680.30,535.0
680.63,527.0
680.95,522.0
681.28,530.0
681.60,526.0
681.93,515.0
682.26,510.0
682.58,523.0
682.91,521.0
683.23,520.0
683.56,514.0
683.88,513.0
684.21,527.0
684.53,529.0
684.86,536.0
685.18,543.0
685.51,538.0
685.83,523.0
686.16,525.0
686.48,523.0
686.81,533.0
687.13,520.0
687.46,517.0
687.78,518.0
688.11,498.0
688.43,495.0
688.76,499.0
689.08,502.0
689.41,491.0
689.73,499.0
690.05,500.0
690.38,494.0
690.70,502.0
691.03,488.0
691.35,492.0
691.68,483.0
692.00,487.0
692.32,506.0
692.65,481.0
692.97,487.0
693.29,483.0
693.62,477.0
693.94,475.0
694.27,478.0
694.59,475.0
694.91,475.0
695.24,476.0
695.56,467.0
695.88,471.0
696.21,470.0
696.53,462.0
696.85,484.0
697.18,482.0
697.50,468.0
697.82,477.0
698.15,460.0
698.47,463.0
698.79,466.0
699.12,468.0
699.44,452.0
699.76,451.0
700.09,451.0
700.41,453.0
700.73,441.0
701.05,451.0
701.38,448.0
701.70,456.0
702.02,464.0
702.34,445.0
702.67,457.0
702.99,453.0
703.31,446.0
703.63,451.0
703.96,447.0
704.28,427.0
704.60,420.0
704.92,433.0
705.25,429.0
705.57,452.0
705.89,443.0
706.21,443.0
706.53,446.0
706.86,461.0
707.18,453.0
707.50,457.0
707.82,446.0
708.14,443.0
708.46,456.0
708.79,441.0
709.11,443.0
709.43,444.0
709.75,439.0
710.07,439.0
710.39,448.0
710.71,437.0
711.04,437.0
711.36,431.0
711.68,429.0
712.00,431.0
712.32,430.0
712.64,420.0
712.96,421.0
713.28,437.0
713.60,426.0
713.92,418.0
714.24,442.0
714.57,420.0
714.89,419.0
715.21,424.0
715.53,414.0
715.85,418.0
716.17,407.0
716.49,407.0
716.81,407.0
717.13,398.0
717.45,422.0
717.77,417.0
718.09,408.0
718.41,407.0
718.73,409.0
719.05,407.0
719.37,398.0
719.69,406.0
720.01,413.0
720.33,415.0
720.65,403.0
720.97,409.0
721.29,401.0
721.61,398.0
721.93,394.0
722.25,394.0
722.57,391.0
722.89,400.0
723.21,407.0
723.52,390.0
723.84,392.0
724.16,388.0
724.48,394.0
724.80,401.0
725.12,396.0
725.44,406.0
725.76,386.0
726.08,402.0
726.40,395.0
726.72,390.0
727.03,389.0
727.35,387.0
727.67,391.0
727.99,392.0
728.31,386.0
728.63,383.0
728.95,391.0
729.26,384.0
729.58,391.0
729.90,391.0
730.22,376.0
730.54,384.0
730.86,388.0
731.17,383.0
731.49,385.0
731.81,392.0
732.13,384.0
732.45,375.0
732.76,377.0
733.08,380.0
733.40,389.0
733.72,383.0
734.03,375.0
734.35,378.0
734.67,379.0
734.99,365.0
735.30,374.0
735.62,371.0
735.94,378.0
736.26,375.0
736.57,368.0
736.89,371.0
737.21,361.0
737.53,359.0
737.84,345.0
738.16,353.0
738.48,353.0
738.79,370.0
739.11,356.0
739.43,343.0
739.74,354.0
740.06,364.0
740.38,342.0
740.69,335.0
741.01,336.0
741.33,333.0
741.64,333.0
741.96,339.0
742.28,329.0
742.59,323.0
742.91,328.0
743.23,322.0
743.54,326.0
743.86,325.0
744.17,316.0
744.49,325.0
744.81,321.0
745.12,319.0
745.44,317.0
745.75,317.0
746.07,314.0
746.38,321.0
746.70,313.0
747.02,320.0
747.33,302.0
747.65,310.0
747.96,313.0
748.28,312.0
748.59,311.0
748.91,307.0
749.22,319.0
749.54,310.0
749.85,320.0
750.17,319.0
750.48,312.0
750.80,309.0
751.11,300.0
751.43,313.0
751.74,302.0
752.06,294.0
752.37,302.0
752.69,309.0
753.00,304.0
753.32,310.0
753.63,317.0
753.95,303.0
754.26,305.0
754.58,300.0
754.89,301.0
755.20,309.0
755.52,312.0
755.83,314.0
756.15,312.0
756.46,310.0
756.78,315.0
757.09,318.0
757.40,321.0
757.72,314.0
758.03,304.0
758.34,307.0
758.66,315.0
758.97,301.0
759.29,309.0
759.60,319.0
759.91,310.0
760.23,306.0
760.54,312.0
760.85,310.0
761.17,297.0
761.48,294.0
761.79,294.0
762.11,294.0
762.42,291.0
762.73,288.0
763.05,296.0
763.36,293.0
763.67,291.0
763.98,304.0
764.30,295.0
764.61,290.0
764.92,298.0
765.23,292.0
765.55,278.0
765.86,279.0
766.17,278.0
766.48,280.0
766.80,278.0
767.11,277.0
767.42,273.0
767.73,278.0
768.05,288.0
768.36,287.0
