Wavelength,Intensity
500.33,803.0
500.68,801.0
501.03,798.0
501.38,810.0
501.73,813.0
502.08,816.0
502.43,826.0
502.77,817.0
503.12,792.0
503.47,806.0
503.82,814.0
504.17,803.0
504.52,824.0
504.86,809.0
505.21,838.0
505.56,830.0
505.91,815.0
506.26,815.0
506.61,818.0
506.95,803.0
507.30,811.0
507.65,828.0
508.00,812.0
508.35,815.0
508.69,818.0
509.04,807.0
509.39,808.0
509.74,815.0
510.08,812.0
510.43,845.0
510.78,822.0
511.13,812.0
511.47,812.0
511.82,833.0
512.17,823.0
512.52,828.0
512.86,824.0
513.21,809.0
513.56,828.0
513.91,822.0
514.25,830.0
514.60,830.0
514.95,825.0
515.30,828.0
515.64,823.0
515.99,845.0
516.34,823.0
516.68,827.0
517.03,820.0
517.38,835.0
517.72,839.0
518.07,851.0
518.42,853.0
518.76,824.0
519.11,822.0
519.46,825.0
519.80,836.0
520.15,827.0
520.50,843.0
520.84,841.0
521.19,841.0
521.54,840.0
521.88,819.0
522.23,843.0
522.58,851.0
522.92,860.0
523.27,852.0
523.61,850.0
523.96,841.0
524.31,851.0
524.65,871.0
525.00,863.0
525.34,832.0
525.69,845.0
526.04,852.0
526.38,856.0
526.73,848.0
527.07,854.0
527.42,855.0
527.76,875.0
528.11,883.0
528.46,868.0
528.80,863.0
529.15,847.0
529.49,847.0
529.84,853.0
530.18,857.0
530.53,867.0
530.87,862.0
531.22,855.0
531.56,854.0
531.91,868.0
532.25,869.0
532.60,887.0
532.94,885.0
533.29,880.0
533.63,884.0
533.98,880.0
534.32,877.0
534.67,894.0
535.01,891.0
535.36,862.0
535.70,865.0
536.05,871.0
536.39,899.0
536.74,872.0
537.08,877.0
537.43,873.0
537.77,878.0
538.12,905.0
538.46,882.0
538.80,905.0
539.15,879.0
539.49,898.0
539.84,909.0
540.18,898.0
540.53,895.0
540.87,874.0
541.21,898.0
541.56,890.0
541.90,908.0
542.25,902.0
542.59,910.0
542.93,897.0
543.28,907.0
543.62,926.0
543.97,924.0
544.31,910.0
544.65,894.0
545.00,896.0
545.34,901.0
545.68,898.0
546.03,904.0
546.37,918.0
546.71,940.0
547.06,956.0
547.40,956.0
547.74,942.0
548.09,935.0
548.43,922.0
548.77,914.0
549.12,911.0
549.46,895.0
549.80,886.0
550.15,895.0
550.49,905.0
550.83,925.0
551.17,941.0
551.52,920.0
551.86,929.0
552.20,936.0
552.55,932.0
552.89,914.0
553.23,921.0
553.57,934.0
553.92,929.0
554.26,934.0
554.60,948.0
554.94,945.0
555.29,950.0
555.63,947.0
555.97,929.0
556.31,947.0
556.66,937.0
557.00,922.0
557.34,919.0
557.68,933.0
558.02,932.0
558.37,945.0
558.71,926.0
559.05,937.0
559.39,975.0
559.73,978.0
560.08,974.0
560.42,975.0
560.76,963.0
561.10,966.0
561.44,955.0
561.78,960.0
562.13,970.0
562.47,952.0
562.81,965.0
563.15,962.0
563.49,950.0
563.83,959.0
564.17,965.0
564.52,958.0
564.86,978.0
565.20,976.0
565.54,982.0
565.88,982.0
566.22,1001.0
566.56,992.0
566.90,1025.0
567.24,1029.0
567.59,1030.0
567.93,1059.0
568.27,1093.0
568.61,1111.0
568.95,1127.0
569.29,1137.0
569.63,1160.0
569.97,1168.0
570.31,1192.0
570.65,1230.0
570.99,1213.0
571.33,1209.0
571.67,1207.0
572.01,1203.0
572.35,1249.0
572.69,1277.0
573.03,1294.0
573.37,1302.0
573.71,1313.0
574.05,1291.0
574.39,1274.0
574.73,1281.0
575.07,1244.0
575.41,1273.0
575.75,1261.0
576.09,1341.0
576.43,1385.0
576.77,1437.0
577.11,1419.0
577.45,1392.0
577.79,1342.0
578.13,1324.0
578.47,1292.0
578.81,1298.0
579.15,1320.0
579.49,1327.0
579.83,1394.0
580.17,1477.0
580.51,1573.0
580.85,1584.0
581.19,1516.0
581.53,1430.0
581.87,1353.0
582.20,1261.0
582.54,1210.0
582.88,1175.0
583.22,1210.0
583.56,1270.0
583.90,1321.0
584.24,1372.0
584.58,1344.0
584.92,1318.0
585.25,1285.0
585.59,1265.0
585.93,1262.0
586.27,1299.0
586.61,1270.0
586.95,1278.0
587.29,1259.0
587.62,1227.0
587.96,1180.0
588.30,1139.0
588.64,1131.0
588.98,1130.0
589.31,1139.0
589.65,1105.0
589.99,1090.0
590.33,1080.0
590.67,1087.0
591.01,1092.0
591.34,1155.0
591.68,1196.0
592.02,1255.0
592.36,1270.0
592.69,1238.0
593.03,1199.0
593.37,1195.0
593.71,1187.0
594.04,1195.0
594.38,1175.0
594.72,1159.0
595.06,1122.0
595.39,1112.0
595.73,1107.0
596.07,1121.0
596.41,1113.0
596.74,1113.0
597.08,1118.0
597.42,1134.0
597.76,1160.0
598.09,1188.0
598.43,1174.0
598.77,1188.0
599.10,1191.0
599.44,1203.0
599.78,1199.0
600.11,1185.0
600.45,1186.0
600.79,1136.0
601.12,1153.0
601.46,1144.0
601.80,1164.0
602.13,1160.0
602.47,1198.0
602.81,1162.0
603.14,1155.0
603.48,1153.0
603.82,1143.0
604.15,1112.0
604.49,1128.0
604.82,1145.0
605.16,1137.0
605.50,1119.0
605.83,1140.0
606.17,1138.0
606.50,1144.0
606.84,1117.0
607.18,1097.0
607.51,1100.0
607.85,1083.0
608.18,1079.0
608.52,1101.0
608.86,1084.0
609.19,1119.0
609.53,1095.0
609.86,1099.0
610.20,1095.0
610.53,1071.0
610.87,1047.0
611.20,1063.0
611.54,1029.0
611.87,1051.0
612.21,1064.0
612.54,1036.0
612.88,1046.0
613.21,1046.0
613.55,1068.0
613.88,1070.0
614.22,1059.0
614.55,1066.0
614.89,1051.0
615.22,1042.0
615.56,1023.0
615.89,1016.0
616.23,1014.0
616.56,991.0
616.90,997.0
617.23,991.0
617.57,1001.0
617.90,970.0
618.24,976.0
618.57,976.0
618.90,971.0
619.24,967.0
619.57,944.0
619.91,950.0
620.24,907.0
620.58,926.0
620.91,935.0
621.24,935.0
621.58,960.0
621.91,964.0
622.25,974.0
622.58,954.0
622.91,971.0
623.25,925.0
623.58,941.0
623.91,936.0
624.25,922.0
624.58,919.0
624.92,910.0
625.25,897.0
625.58,891.0
625.92,910.0
626.25,901.0
626.58,899.0
626.92,873.0
627.25,889.0
627.58,867.0
627.91,886.0
628.25,895.0
628.58,895.0
628.91,885.0
629.25,871.0
629.58,865.0
629.91,870.0
630.25,861.0
630.58,853.0
630.91,847.0
631.24,833.0
631.58,837.0
631.91,835.0
632.24,806.0
632.57,825.0
632.91,819.0
633.24,812.0
633.57,804.0
633.90,809.0
634.24,813.0
634.57,815.0
634.90,823.0
635.23,819.0
635.56,809.0
635.90,811.0
636.23,817.0
636.56,804.0
636.89,806.0
